idx,opath,lineName,direction,t_flag,time,lng,lat,distance_of_gpspoint,gps_normalized_distance_length
BS00406D,11407.0,M2333,1.0,1,2019-01-04 09:15:36,114.11263936,22.6056995384,32.27423348094284,0.7709418674985445
BS01899D,14315.0,M2333,1.0,1,2019-01-04 09:15:38,114.13438508,22.6178571806,36.25091766947614,0.8659338163102823
BS07325D,14315.0,M2333,1.0,1,2019-01-04 09:15:38,114.134576703,22.6180856163,36.282980614334654,0.8666997110789784
BS04785D,23166.0,M2333,1.0,1,2019-01-04 09:15:39,114.060034338,22.6386272339,24.24933880080208,0.5792494050008693
BS35658D,23166.0,M2333,1.0,1,2019-01-04 09:15:41,114.059256367,22.6383015124,24.16131858230257,0.5771468462625583
BS06787D,11407.0,M2333,1.0,1,2019-01-04 09:15:42,114.112863763,22.6050843926,32.36231952278397,0.7730459985738078
BS35658D,23166.0,M2333,1.0,1,2019-01-04 09:15:42,114.059311497,22.6383314574,24.16788451143682,0.5773036880872173
BS00077D,14315.0,M2333,1.0,1,2019-01-04 09:15:46,114.134912947,22.6184864554,36.33924187405783,0.8680436364324469
BS00406D,11407.0,M2333,1.0,1,2019-01-04 09:15:46,114.112743286,22.6054336477,32.305570353549314,0.7716904184162005
BS01899D,14315.0,M2333,1.0,1,2019-01-04 09:15:48,114.13502295,22.6186175914,36.35764791121832,0.8684833055781179
BS07325D,14315.0,M2333,1.0,1,2019-01-04 09:15:48,114.135300555,22.6189485268,36.40409749999576,0.8695928573429266
BS35658D,23166.0,M2333,1.0,1,2019-01-04 09:15:51,114.059747203,22.6385267763,24.21778455023313,0.5784956615269767
BS06787D,11407.0,M2333,1.0,1,2019-01-04 09:15:52,114.112937323,22.6048710231,32.3709908436552,0.7732531323639905
BS00077D,14315.0,M2333,1.0,1,2019-01-04 09:15:56,114.135677849,22.6193983024,36.46722725012076,0.8711008518700412
BS01899D,43800.0,M2333,1.0,1,2019-01-04 09:15:58,114.135822722,22.6195710204,36.49146891971448,0.871679918078969
BS07325D,43800.0,M2333,1.0,1,2019-01-04 09:15:58,114.135984073,22.6197667657,36.51876400748549,0.8723319219740313
BS00077D,43800.0,M2333,1.0,1,2019-01-04 09:16:06,114.136357404,22.6202367471,36.60906789594902,0.8744890312499358
BS01899D,43800.0,M2333,1.0,1,2019-01-04 09:16:08,114.136551346,22.620461606,36.61534983878965,0.8746390894301846
BS07325D,43800.0,M2333,1.0,1,2019-01-04 09:16:08,114.13674871,22.6206783203,36.64677650305837,0.8753897852214537
BS00077D,43800.0,M2333,1.0,1,2019-01-04 09:16:16,114.136911783,22.6208155596,36.66942844490717,0.8759308772465112
BS01899D,43800.0,M2333,1.0,1,2019-01-04 09:16:18,114.137033541,22.6209148212,36.686087223687416,0.8763288092386272
BS07325D,43800.0,M2333,1.0,1,2019-01-04 09:16:18,114.137016666,22.6209010638,36.68377838707206,0.8762736575395778
BS00077D,43800.0,M2333,1.0,1,2019-01-04 09:16:26,114.136949733,22.6208464975,36.67462069308562,0.8760549056454994
BS07325D,43800.0,M2333,1.0,1,2019-01-04 09:16:48,114.137074119,22.6209479013,36.69163901167678,0.8764614260458707
BS01899D,43800.0,M2333,1.0,1,2019-01-04 09:16:54,114.137293053,22.6211263609,36.72159155662744,0.87717690921774
BS00077D,43800.0,M2333,1.0,1,2019-01-04 09:16:56,114.137187095,22.6210400034,36.72636164621436,0.877290853419589
BS07325D,43800.0,M2333,1.0,1,2019-01-04 09:16:56,114.137342051,22.6211662747,36.72829311750431,0.8773369909083127
BS00077D,43800.0,M2333,1.0,1,2019-01-04 09:16:58,114.13725739,22.6210973099,36.71674402090383,0.8770611150426211
BS01899D,52809.0,M2333,1.0,1,2019-01-04 09:16:58,114.137534662,22.6213210368,36.75448176553694,0.8779625650287163
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:16:58,114.137444166,22.6212490782,36.74223207549811,0.8776699539301324
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:06,114.137642329,22.6213887456,36.76780625099666,0.8782808500070362
BS01899D,52809.0,M2333,1.0,1,2019-01-04 09:17:08,114.13813673,22.621657556,36.82680477877184,0.8796901610975544
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:08,114.138026095,22.6216011127,36.8138265292755,0.8793801467354944
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:16,114.138059083,22.6216179421,36.81769623499939,0.8794725832656819
BS01899D,52809.0,M2333,1.0,1,2019-01-04 09:17:18,114.138278774,22.6217300243,36.84346756230022,0.8800881887519889
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:18,114.138112761,22.6216453279,36.8239930661009,0.879622997085164
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:26,114.138107759,22.6216427757,36.82340628097232,0.879608980416941
BS01899D,52809.0,M2333,1.0,1,2019-01-04 09:17:27,114.138441338,22.6217973066,36.861778261981776,0.8805255805498774
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:28,114.138286865,22.6217341521,36.84441669020525,0.8801108607835347
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:36,114.138282389,22.6217318682,36.84389160596393,0.8800983179782708
BS01899D,52809.0,M2333,1.0,1,2019-01-04 09:17:38,114.139394099,22.6221111289,36.965877909020406,0.8830122322109087
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:38,114.138386537,22.6217756221,36.85565398364659,0.8803792885370989
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:41,114.138511219,22.6218249581,36.86958779877951,0.8807121287102448
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:44,114.138452645,22.6218017805,36.86304186427123,0.8805557645017096
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:46,114.138590959,22.6218565108,36.8784991267376,0.8809249956036433
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:17:48,114.14033023,22.6222520555,37.063525472623695,0.8853447615050732
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:48,114.138940414,22.6219809485,36.91700084305407,0.8818446947530111
BS00077D,52809.0,M2333,1.0,1,2019-01-04 09:17:56,114.139534867,22.6221413633,36.98073191496163,0.8833670531886687
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:17:57,114.141488915,22.6222940602,37.18270603751933,0.8881916544397861
BS07325D,52809.0,M2333,1.0,1,2019-01-04 09:17:58,114.139973747,22.622208529,37.05975380685847,0.8852546668774086
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:18:06,114.140266259,22.6222457917,37.05691241675101,0.8851867939534234
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:18:07,114.142593903,22.6223134093,37.296434119658805,0.8909083026936759
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:18:08,114.142654819,22.622314476,37.302697736481306,0.8910579231162117
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:18:08,114.14053152,22.6222717652,37.08433399517737,0.8858418193591935
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:18:26,114.142342611,22.622309009,37.270595311785,0.8902910852837589
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:18:28,114.142792106,22.62231688,37.31681411227569,0.8913951241569011
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:18:28,114.142610626,22.6223137022,37.29815364281395,0.8909493773296768
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:18:36,114.142479664,22.6223114089,37.284687627354174,0.8906277115924424
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:18:38,114.142671643,22.6223147706,37.30442764468724,0.8910992458222542
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:19:28,114.142937154,22.6223194199,37.33172850358147,0.8917513875734336
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:19:28,114.142831978,22.6223175782,37.32091390418974,0.8914930568076159
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:19:36,114.142540013,22.6223124657,37.29089294321141,0.8907759393667197
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:19:36,114.14260123,22.6223135376,37.29718750990391,0.8909262990957549
BS01899D,84985.0,M2333,1.0,1,2019-01-04 09:19:38,114.143028545,22.6223210202,37.341125676296656,0.8919758599497188
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:19:38,114.142976591,22.6223201104,37.33578356688024,0.891848251781664
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:19:46,114.142883898,22.6223184873,37.32625251747263,0.8916205814627434
BS07325D,84985.0,M2333,1.0,1,2019-01-04 09:19:48,114.14301476,22.6223207788,37.33970824975845,0.891942001563491
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:19:56,114.142937588,22.6223194275,37.331773129125246,0.8917524535538256
BS01899D,77737.0,M2333,1.0,1,2019-01-04 09:19:58,114.1432958,22.6223257,37.36860585863122,0.8926322852402131
BS07325D,77737.0,M2333,1.0,1,2019-01-04 09:19:58,114.1432958,22.6223257,37.36860585863122,0.8926322852402131
BS00077D,84985.0,M2333,1.0,1,2019-01-04 09:20:06,114.143228017,22.6223245131,37.36163615118515,0.8924657982722868
BS01899D,20268.0,M2333,1.0,1,2019-01-04 09:20:08,114.144152732,22.6222995489,37.45694973213659,0.8947425751983775
BS07325D,20268.0,M2333,1.0,1,2019-01-04 09:20:08,114.144055972,22.6222942213,37.44698365306199,0.894504513228046
BS00077D,77737.0,M2333,1.0,1,2019-01-04 09:20:16,114.143328833,22.6223230845,37.37201416306443,0.8927137001740889
BS01899D,20268.0,M2333,1.0,1,2019-01-04 09:20:18,114.14490456,22.6223785929,37.53475565400467,0.8966011427378
BS07325D,20268.0,M2333,1.0,1,2019-01-04 09:20:18,114.14480223,22.6223629652,37.52410146243733,0.8963466436697288
BS00077D,20268.0,M2333,1.0,1,2019-01-04 09:20:26,114.144293258,22.6223105246,37.47144762380148,0.8950888895943963
BS01899D,20268.0,M2333,1.0,1,2019-01-04 09:20:28,114.145116161,22.6224109082,37.55681505086138,0.8971280805074807
BS07325D,20268.0,M2333,1.0,1,2019-01-04 09:20:28,114.144955326,22.6223863457,37.54004228181434,0.896727425604247
BS00077D,20268.0,M2333,1.0,1,2019-01-04 09:20:36,114.145120025,22.6224114983,37.55721763020739,0.8971376970107824
BS01899D,20268.0,M2333,1.0,1,2019-01-04 09:20:38,114.145558259,22.6224784246,37.618533454968365,0.8986023618951197
BS00077D,20268.0,M2333,1.0,1,2019-01-04 09:20:46,114.145456892,22.622462944,37.6290945963458,0.8988546382523954
BS01899D,60831.0,M2333,1.0,1,2019-01-04 09:20:48,114.145761,22.6225128,37.624065568949305,0.8987345087449031
BS07325D,60831.0,M2333,1.0,1,2019-01-04 09:20:48,114.145761,22.6225128,37.624065568949305,0.8987345087449031
BS01899D,60831.0,M2333,1.0,1,2019-01-04 09:22:18,114.145761,22.6225128,37.624065568949305,0.8987345087449031
BS00077D,60831.0,M2333,1.0,1,2019-01-04 09:22:26,114.145761,22.6225128,37.624065568949305,0.8987345087449031
BS01899D,60834.0,M2333,1.0,1,2019-01-04 09:22:28,114.146449085,22.6226361106,37.6961103331348,0.9004554582161726
BS07325D,60834.0,M2333,1.0,1,2019-01-04 09:22:28,114.146164435,22.6225851111,37.66630680330778,0.8997435346020469
BS00077D,60834.0,M2333,1.0,1,2019-01-04 09:22:36,114.146551581,22.6226544745,37.70684190665273,0.900711805724286
BS01899D,21602.0,M2333,1.0,1,2019-01-04 09:22:38,114.147906834,22.6228966344,37.8487262088845,0.9041010279345014
BS07325D,21602.0,M2333,1.0,1,2019-01-04 09:22:38,114.147467555,22.6228185816,37.80274637975498,0.9030026974239626
BS00077D,21602.0,M2333,1.0,1,2019-01-04 09:22:46,114.147828444,22.622883239,37.8405322152266,0.903905296166724
BS01899D,44924.0,M2333,1.0,1,2019-01-04 09:22:48,114.1497616,22.6232029,38.042398660537096,0.9087273253072412
BS07325D,21602.0,M2333,1.0,1,2019-01-04 09:22:48,114.148882242,22.6230576972,37.95057743427264,0.906533971042325
BS00077D,21602.0,M2333,1.0,1,2019-01-04 09:22:56,114.149132916,22.6230990895,37.97675244383868,0.9071592193776123
BS01899D,44964.0,M2333,1.0,1,2019-01-04 09:22:58,114.151012264,22.6234093078,38.1741553598058,0.9118746271897054
BS07325D,44924.0,M2333,1.0,1,2019-01-04 09:22:58,114.150042058,22.6232140973,38.07125776390623,0.9094166891943454
BS00077D,44924.0,M2333,1.0,1,2019-01-04 09:23:06,114.150071159,22.6232152592,38.074252254292965,0.909488219259105
BS01899D,44964.0,M2333,1.0,1,2019-01-04 09:23:08,114.152216209,22.6237188513,38.3025996354494,0.9149428044647022
BS07325D,44964.0,M2333,1.0,1,2019-01-04 09:23:08,114.151416394,22.6235177034,38.217390850432494,0.9129074030697472
BS00077D,44964.0,M2333,1.0,1,2019-01-04 09:23:16,114.151216703,22.6234674826,38.196136659629246,0.9123996994380034
BS01899D,44964.0,M2333,1.0,1,2019-01-04 09:23:18,114.152591271,22.6238131766,38.342547489701225,0.9158970478358932
BS07325D,44964.0,M2333,1.0,1,2019-01-04 09:23:18,114.152420411,22.6237702066,38.324349194469015,0.9154623410683448
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:08,114.155852815,22.6208586967,38.8558847416214,0.928159250124465
BS00077D,13844.0,M2333,1.0,1,2019-01-04 09:28:16,114.155870399,22.6207921806,38.86346923824524,0.92834042269963
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:18,114.155804443,22.6195306686,39.00466175928438,0.9317131201770468
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:19,114.155718595,22.6192530756,39.03664411996524,0.9324770900133832
BS00077D,13844.0,M2333,1.0,1,2019-01-04 09:28:26,114.155747122,22.6193454129,39.026006458821705,0.93222298581126
BS00077D,13844.0,M2333,1.0,1,2019-01-04 09:28:27,114.15570897,22.6192175354,39.040702285647306,0.9325740283289408
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:28,114.155591666,22.61838201,39.1343557022934,0.934811148537214
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:31,114.15560079,22.6181755907,39.15725127416703,0.935358060207421
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:28:36,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:38,114.155604042,22.6181276402,39.16257176551127,0.9354851519797276
BS02656D,13844.0,M2333,1.0,1,2019-01-04 09:28:40,114.155812611,22.6195620683,39.00108463789091,0.9316276726745066
BS02656D,13844.0,M2333,1.0,1,2019-01-04 09:28:41,114.15574716,22.6193455359,39.0259922887774,0.9322226473282272
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:28:46,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS07325D,13844.0,M2333,1.0,1,2019-01-04 09:28:48,114.155608516,22.6180616738,39.16989126601135,0.9356599945329372
BS02656D,13844.0,M2333,1.0,1,2019-01-04 09:28:49,114.155595275,22.6184945434,39.12188837627166,0.9345133387190016
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:28:50,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS02656D,13844.0,M2333,1.0,1,2019-01-04 09:28:50,114.155592411,22.6184052346,39.131782699797256,0.9347496866484096
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:28:56,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS07325D,77234.0,M2333,1.0,1,2019-01-04 09:28:58,114.156004091,22.6168737704,39.30825115593578,0.938965028314397
BS02656D,13844.0,M2333,1.0,1,2019-01-04 09:29:00,114.155730591,22.6175146447,39.23190330799999,0.9371412901146388
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:29:06,114.156237973,22.6164650641,39.40040647611476,0.9411663631557236
BS07325D,77234.0,M2333,1.0,1,2019-01-04 09:29:08,114.156458356,22.61607841,39.40807934493429,0.9413496466973852
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:29:16,114.156323978,22.6163147703,39.381560132903104,0.9407161763204672
BS02656D,77234.0,M2333,1.0,1,2019-01-04 09:29:20,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS00077D,77234.0,M2333,1.0,1,2019-01-04 09:29:36,114.156527405,22.6159569138,39.42892944841189,0.941847697804379
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:29:38,114.156689139,22.6156694993,39.45920256076851,0.9425708384419093
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:29:46,114.156908598,22.6152618229,39.50967231748505,0.9437764208616504
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:29:48,114.156943253,22.6151974463,39.51764205140921,0.9439667956867748
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:29:53,114.157140852,22.6148303777,39.578974877911854,0.9454318666955356
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:29:56,114.157056655,22.6149867862,39.59833802769907,0.945894398605594
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:29:57,114.157127929,22.6148543843,39.581946856209896,0.945502859008974
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:29:58,114.157268365,22.6145618673,39.59559309631806,0.9458288298128826
BS02656D,77234.0,M2333,1.0,1,2019-01-04 09:30:00,114.1557462,22.6174701,39.23709059525931,0.9372652000110367
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:30:06,114.157388516,22.6142977801,39.62733965853265,0.9465871670782688
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:08,114.157425199,22.6141888609,39.63999722941927,0.9468895213183188
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:30:26,114.157480592,22.6140031371,39.661337963733466,0.947399292234356
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:28,114.157512689,22.6138955232,39.67370343911406,0.9476946691234168
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:38,114.157538049,22.6138104962,39.683473540200815,0.9479280497235144
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:39,114.157556737,22.61374784,39.69067311288083,0.948100027533937
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:30:40,114.15752958,22.6138388919,39.680210714528286,0.9478501098734856
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:30:46,114.157597035,22.6136127278,39.70619828950508,0.9484708809166212
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:48,114.157657703,22.6134118385,39.72930228816086,0.9490227713242084
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:30:56,114.157685948,22.6133184774,39.7400411653585,0.9492792932969604
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:30:58,114.157764041,22.6130603423,39.76973284959002,0.9499885452302136
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:06,114.157814293,22.6128942355,39.788839092132726,0.9504449403391928
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:08,114.158087313,22.6121234871,39.878781584317785,0.9525934168609844
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:13,114.1583374,22.6115951599,39.942712942424045,0.9541205595780766
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:16,114.158184486,22.6119013505,39.905339971677634,0.9532278230277812
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:18,114.158610293,22.6111164784,40.00270978043381,0.9555537175294984
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:19,114.158311232,22.6116410624,39.93697231776539,0.9539834319868802
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:26,114.158586816,22.6111576588,39.997550108396176,0.9554304672841062
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:28,114.158870625,22.6106399881,40.06191334987281,0.956967926496315
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:36,114.158776394,22.6108251204,40.06172310260386,0.9569633820170512
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:38,114.158879069,22.6106212823,40.06415937525911,0.9570215778094217
BS07325D,44067.0,M2333,1.0,1,2019-01-04 09:31:51,114.158915268,22.6105410898,40.07378814465148,0.9572515823875768
BS00077D,44067.0,M2333,1.0,1,2019-01-04 09:31:55,114.158879683,22.6106199211,40.06432279770307,0.9570254815180632
BS00406D,6682.0,M2333,1.0,1,2019-01-04 09:33:26,114.125210645,22.6094785,34.917512517449886,0.8340824678145141
BS06103D,77721.0,M2333,1.0,1,2019-01-04 09:33:32,114.124530617,22.6090379773,34.832257095260026,0.8320459523869289
BS06103D,77721.0,M2333,1.0,1,2019-01-04 09:33:33,114.124644196,22.6091099106,34.84639292896192,0.8323836182230276
BS00406D,6682.0,M2333,1.0,1,2019-01-04 09:33:36,114.125425261,22.6096218302,34.94469429964199,0.834731765153752
BS06103D,6682.0,M2333,1.0,1,2019-01-04 09:33:43,114.125104186,22.6094081863,34.90408015560102,0.8337616059686459
BS00406D,6682.0,M2333,1.0,1,2019-01-04 09:33:47,114.125439356,22.6096312432,34.946479425778506,0.8347744068629105
BS00406D,6682.0,M2333,1.0,1,2019-01-04 09:33:56,114.125813408,22.6098810514,34.99385336995313,0.8359060389128032
BS06103D,6682.0,M2333,1.0,1,2019-01-04 09:34:03,114.125391064,22.6095989918,34.94036321293199,0.8346283075122723
BS00406D,85015.0,M2333,1.0,1,2019-01-04 09:34:06,114.126523847,22.610378057,35.085313583525846,0.8380907695864287
BS06103D,6682.0,M2333,1.0,1,2019-01-04 09:34:13,114.125472896,22.6096536425,34.95072728115082,0.8348758763387241
BS01841D,14301.0,M2333,1.0,1,2019-01-04 09:36:07,114.133235904,22.6164872104,36.05863135950418,0.8613406300153478
BS00406D,14301.0,M2333,1.0,1,2019-01-04 09:36:08,114.133521209,22.6168273236,36.2450099644463,0.8657926976327148
BS01841D,14301.0,M2333,1.0,1,2019-01-04 09:36:08,114.133250992,22.6165051973,36.06115596960755,0.8614009359441918
BS00406D,14301.0,M2333,1.0,1,2019-01-04 09:36:16,114.133932399,22.6173175033,36.17620858683824,0.8641492236654414
BS00406D,14315.0,M2333,1.0,1,2019-01-04 09:36:26,114.134704861,22.6182383944,36.30442436152338,0.8672119426866974
BS01841D,14301.0,M2333,1.0,1,2019-01-04 09:36:27,114.133676874,22.6170128919,36.21896368092829,0.8651705242054628
BS00406D,14315.0,M2333,1.0,1,2019-01-04 09:36:36,114.135558082,22.6192555262,36.447187476158014,0.8706221572862578
BS01841D,14315.0,M2333,1.0,1,2019-01-04 09:36:37,114.134163094,22.6175925486,36.21377424756177,0.8650465630445199
BS00406D,43800.0,M2333,1.0,1,2019-01-04 09:36:46,114.136222078,22.6200663867,36.55999262173226,0.8733167591470211
BS01841D,14315.0,M2333,1.0,1,2019-01-04 09:36:47,114.134876468,22.6184429684,36.33313810289836,0.867897834279183
BS00406D,43800.0,M2333,1.0,1,2019-01-04 09:36:56,114.136668136,22.6205898472,36.6339466034128,0.8750833145256146
BS01841D,14315.0,M2333,1.0,1,2019-01-04 09:36:57,114.135595896,22.6193006048,36.45351462127983,0.8707732952235546
BS00406D,43800.0,M2333,1.0,1,2019-01-04 09:37:06,114.136792356,22.6207181981,36.65304872901333,0.875539611292271
BS01841D,43800.0,M2333,1.0,1,2019-01-04 09:37:07,114.136287718,22.6201490205,36.57136256099777,0.873588355441194
BS01841D,43800.0,M2333,1.0,1,2019-01-04 09:37:17,114.136372971,22.6202563447,36.60637139823413,0.8744246194030905
BS01841D,43800.0,M2333,1.0,1,2019-01-04 09:37:27,114.136465279,22.6203671008,36.601645222918805,0.8743117241913152
BS00406D,43800.0,M2333,1.0,1,2019-01-04 09:37:36,114.137205454,22.6210549704,36.72384978745136,0.8772308520848779
BS01841D,43800.0,M2333,1.0,1,2019-01-04 09:37:37,114.136748235,22.6206777988,36.64670087386632,0.8753879786499487
BS00406D,43800.0,M2333,1.0,1,2019-01-04 09:37:38,114.137314367,22.6211437231,36.72450670356583,0.8772465439877197
BS01841D,43800.0,M2333,1.0,1,2019-01-04 09:37:45,114.137344769,22.6211684889,36.7286648725672,0.8773458711050371
BS00406D,52809.0,M2333,1.0,1,2019-01-04 09:37:46,114.137851627,22.6215091548,36.79319548541501,0.8788873283547993
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:37:47,114.137493609,22.6212883935,36.74892478574022,0.8778298242036039
BS00406D,52809.0,M2333,1.0,1,2019-01-04 09:37:56,114.138422201,22.6217897342,36.85963961016829,0.8804744940934326
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:37:57,114.138209744,22.6216948064,36.83536984556453,0.8798947567726865
BS00406D,52809.0,M2333,1.0,1,2019-01-04 09:38:11,114.138569793,22.6218481356,36.87613372801995,0.8808684927929464
BS00406D,52809.0,M2333,1.0,1,2019-01-04 09:38:16,114.138906086,22.6219699303,36.91326675458404,0.881755497742641
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:38:17,114.138420896,22.6217892177,36.85949376496592,0.8804710102563106
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:38:25,114.138465043,22.6218066865,36.86442740827948,0.88058886130278
BS00406D,52809.0,M2333,1.0,1,2019-01-04 09:38:26,114.139900237,22.6222002957,37.01891159850456,0.884279059868811
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:38:27,114.138645547,22.621878111,36.88459959754251,0.8810707189205963
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:38:36,114.140794118,22.6222818939,37.11132262513699,0.886486502827651
BS01841D,52809.0,M2333,1.0,1,2019-01-04 09:38:37,114.13944461,22.6221219779,36.9712078938132,0.8831395507553546
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:38:42,114.141442518,22.6222932478,37.17793721134379,0.8880777404173287
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:38:46,114.141778276,22.6222991271,37.21256821823433,0.8889049790608525
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:38:47,114.140365979,22.622255556,37.06722105647472,0.8854330387469569
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:38:56,114.142533488,22.6223123514,37.29022201758563,0.8907599128155332
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:38:57,114.142624945,22.6223139529,37.29962597724492,0.8909845473130773
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:38:57,114.141290511,22.6222905861,37.16231457309421,0.8877045589468997
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:38:58,114.141496442,22.622294192,37.18347969830612,0.8882101350488495
BS00406D,84985.0,M2333,1.0,1,2019-01-04 09:39:06,114.143103814,22.6223223382,37.34886512313726,0.8921607338555305
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:39:07,114.142396334,22.6223099498,37.27611931704807,0.8904230384387765
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:39:08,114.142586877,22.6223132863,37.29571167944729,0.8908910456020039
BS00406D,77737.0,M2333,1.0,1,2019-01-04 09:39:16,114.1432958,22.6223257,37.36860585863122,0.8926322852402131
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:39:17,114.142875436,22.6223183392,37.32538242235967,0.8915997973052612
BS00406D,20268.0,M2333,1.0,1,2019-01-04 09:39:26,114.144065358,22.6222946576,37.44794979493353,0.8945275916760331
BS01841D,84985.0,M2333,1.0,1,2019-01-04 09:39:27,114.143211628,22.6223242261,37.35995097143105,0.8924255440048239
BS00406D,20268.0,M2333,1.0,1,2019-01-04 09:39:36,114.144462586,22.6223244078,37.48892416365484,0.8955063556290246
BS01841D,77737.0,M2333,1.0,1,2019-01-04 09:39:37,114.143718959,22.6222921942,37.41226689724149,0.8936752262805637
BS00406D,20268.0,M2333,1.0,1,2019-01-04 09:39:46,114.144512847,22.6223297294,37.49412476950392,0.8956305836695693
BS01841D,20268.0,M2333,1.0,1,2019-01-04 09:39:47,114.144365472,22.6223161649,37.47889785205391,0.8952668548708018
